date,product_id,sku_id,warehouse_type,warehouse_name,stock_quantity,inbound,outbound
2024-11-01,P0011,SKU00135,発送倉庫,東京発送センター,3,12,14
2024-11-01,P0011,SKU00136,マザー倉庫,関東マザー倉庫,11,2,6
2024-11-01,P0011,SKU00136,発送倉庫,東京発送センター,2,15,19
2024-11-01,P0011,SKU00137,マザー倉庫,関東マザー倉庫,11,3,4
2024-11-01,P0011,SKU00137,発送倉庫,東京発送センター,3,10,13
2024-11-01,P0011,SKU00138,マザー倉庫,関東マザー倉庫,9,3,8
2024-11-01,P0011,SKU00138,発送倉庫,東京発送センター,2,15,18
2024-11-01,P0011,SKU00139,マザー倉庫,関東マザー倉庫,6,1,5
2024-11-01,P0011,SKU00139,発送倉庫,東京発送センター,4,8,10
2024-11-01,P0011,SKU00140,マザー倉庫,関東マザー倉庫,10,2,4
2024-11-01,P0011,SKU00140,発送倉庫,東京発送センター,1,5,10
2024-11-01,P0012,SKU00141,マザー倉庫,関東マザー倉庫,3,2,10
2024-11-01,P0012,SKU00141,発送倉庫,東京発送センター,2,15,19
2024-11-01,P0012,SKU00142,マザー倉庫,関東マザー倉庫,9,1,10
2024-11-01,P0012,SKU00142,発送倉庫,東京発送センター,3,14,16
2024-11-01,P0013,SKU00143,マザー倉庫,関東マザー倉庫,10,2,12
2024-11-01,P0013,SKU00143,発送倉庫,東京発送センター,5,14,18
2024-11-01,P0013,SKU00144,マザー倉庫,関東マザー倉庫,4,3,10
2024-11-01,P0013,SKU00144,発送倉庫,東京発送センター,4,10,18
2024-11-01,P0013,SKU00145,マザー倉庫,関東マザー倉庫,3,2,4
2024-11-01,P0013,SKU00145,発送倉庫,東京発送センター,4,10,11
2024-11-01,P0014,SKU00146,マザー倉庫,関東マザー倉庫,4,3,4
2024-11-01,P0014,SKU00146,発送倉庫,東京発送センター,5,8,12
2024-11-01,P0014,SKU00147,マザー倉庫,関東マザー倉庫,6,4,6
2024-11-01,P0014,SKU00147,発送倉庫,東京発送センター,3,11,15
2024-11-01,P0014,SKU00148,マザー倉庫,関東マザー倉庫,5,5,11
2024-11-01,P0014,SKU00148,発送倉庫,東京発送センター,2,16,21
2024-11-01,P0015,SKU00149,マザー倉庫,関東マザー倉庫,11,7,8
2024-11-01,P0015,SKU00149,発送倉庫,東京発送センター,4,21,24
2024-11-01,P0015,SKU00150,マザー倉庫,関東マザー倉庫,5,1,5
2024-11-01,P0015,SKU00150,発送倉庫,東京発送センター,3,9,14
2024-11-01,P0015,SKU00151,マザー倉庫,関東マザー倉庫,6,4,6
2024-11-01,P0015,SKU00151,発送倉庫,東京発送センター,4,16,17
2024-11-01,P0016,SKU00152,マザー倉庫,関東マザー倉庫,11,2,16
2024-11-01,P0016,SKU00152,発送倉庫,東京発送センター,4,21,24
2024-11-01,P0016,SKU00153,マザー倉庫,関東マザー倉庫,7,4,9
2024-11-01,P0016,SKU00153,発送倉庫,東京発送センター,4,18,20
2024-11-01,P0016,SKU00154,マザー倉庫,関東マザー倉庫,4,3,8
2024-11-01,P0016,SKU00154,発送倉庫,東京発送センター,5,13,21
2024-11-01,P0016,SKU00155,マザー倉庫,関東マザー倉庫,4,2,10
2024-11-01,P0016,SKU00155,発送倉庫,東京発送センター,4,15,16
2024-11-01,P0017,SKU00156,マザー倉庫,関東マザー倉庫,6,4,14
2024-11-01,P0017,SKU00156,発送倉庫,東京発送センター,4,19,22
2024-11-01,P0017,SKU00157,マザー倉庫,関東マザー倉庫,11,2,5
2024-11-01,P0017,SKU00157,発送倉庫,東京発送センター,3,10,12
2024-12-01,P0001,SKU00001,マザー倉庫,関東マザー倉庫,7,2,15
2024-12-01,P0001,SKU00001,発送倉庫,東京発送センター,5,19,24
2024-12-01,P0001,SKU00002,マザー倉庫,関東マザー倉庫,8,5,9
2024-12-01,P0001,SKU00002,発送倉庫,東京発送センター,4,25,30
2024-12-01,P0001,SKU00003,マザー倉庫,関東マザー倉庫,9,1,5
2024-12-01,P0001,SKU00003,発送倉庫,東京発送センター,1,12,15
2024-12-01,P0001,SKU00004,マザー倉庫,関東マザー倉庫,7,2,10
2024-12-01,P0001,SKU00004,発送倉庫,東京発送センター,5,15,18
2024-12-01,P0001,SKU00005,マザー倉庫,関東マザー倉庫,3,2,11
2024-12-01,P0001,SKU00005,発送倉庫,東京発送センター,5,16,17
2024-12-01,P0001,SKU00006,マザー倉庫,関東マザー倉庫,3,2,6
2024-12-01,P0001,SKU00006,発送倉庫,東京発送センター,4,11,19
2024-12-01,P0001,SKU00007,マザー倉庫,関東マザー倉庫,3,4,9
2024-12-01,P0001,SKU00007,発送倉庫,東京発送センター,3,18,19
2024-12-01,P0001,SKU00008,マザー倉庫,関東マザー倉庫,6,6,13
2024-12-01,P0001,SKU00008,発送倉庫,東京発送センター,2,20,21
2024-12-01,P0002,SKU00009,マザー倉庫,関東マザー倉庫,9,2,7
2024-12-01,P0002,SKU00009,発送倉庫,東京発送センター,2,8,12
2024-12-01,P0002,SKU00010,マザー倉庫,関東マザー倉庫,3,4,13
2024-12-01,P0002,SKU00010,発送倉庫,東京発送センター,4,15,19
2024-12-01,P0002,SKU00011,マザー倉庫,関東マザー倉庫,6,3,12
2024-12-01,P0002,SKU00011,発送倉庫,東京発送センター,5,17,22
2024-12-01,P0002,SKU00012,マザー倉庫,関東マザー倉庫,8,2,10
2024-12-01,P0002,SKU00012,発送倉庫,東京発送センター,5,17,20
2024-12-01,P0002,SKU00013,マザー倉庫,関東マザー倉庫,5,2,8
2024-12-01,P0002,SKU00013,発送倉庫,東京発送センター,1,7,14
2024-12-01,P0002,SKU00014,マザー倉庫,関東マザー倉庫,5,9,22
2024-12-01,P0002,SKU00014,発送倉庫,東京発送センター,7,27,34
2024-12-01,P0002,SKU00015,マザー倉庫,関東マザー倉庫,8,5,13
2024-12-01,P0002,SKU00015,発送倉庫,東京発送センター,3,10,20
2024-12-01,P0002,SKU00016,マザー倉庫,関東マザー倉庫,7,2,14
2024-12-01,P0002,SKU00016,発送倉庫,東京発送センター,3,15,23
2024-12-01,P0002,SKU00017,マザー倉庫,関東マザー倉庫,6,5,12
2024-12-01,P0002,SKU00017,発送倉庫,東京発送センター,3,12,21
2024-12-01,P0002,SKU00018,マザー倉庫,関東マザー倉庫,5,2,3
2024-12-01,P0002,SKU00018,発送倉庫,東京発送センター,4,7,11
2024-12-01,P0002,SKU00019,マザー倉庫,関東マザー倉庫,10,3,7
2024-12-01,P0002,SKU00019,発送倉庫,東京発送センター,4,7,14
2024-12-01,P0002,SKU00020,マザー倉庫,関東マザー倉庫,5,4,7
2024-12-01,P0002,SKU00020,発送倉庫,東京発送センター,2,9,18
2024-12-01,P0002,SKU00021,マザー倉庫,関東マザー倉庫,5,2,8
2024-12-01,P0002,SKU00021,発送倉庫,東京発送センター,2,12,16
2024-12-01,P0002,SKU00022,マザー倉庫,関東マザー倉庫,8,1,7
2024-12-01,P0002,SKU00022,発送倉庫,東京発送センター,4,8,13
2024-12-01,P0002,SKU00023,マザー倉庫,関東マザー倉庫,4,3,8
2024-12-01,P0002,SKU00023,発送倉庫,東京発送センター,4,8,13
2024-12-01,P0002,SKU00024,マザー倉庫,関東マザー倉庫,4,2,12
2024-12-01,P0002,SKU00024,発送倉庫,東京発送センター,3,12,18
2024-12-01,P0003,SKU00025,マザー倉庫,関東マザー倉庫,10,4,11
2024-12-01,P0003,SKU00025,発送倉庫,東京発送センター,2,9,17
2024-12-01,P0003,SKU00026,マザー倉庫,関東マザー倉庫,9,2,10
2024-12-01,P0003,SKU00026,発送倉庫,東京発送センター,4,9,18
2024-12-01,P0003,SKU00027,マザー倉庫,関東マザー倉庫,3,2,9
2024-12-01,P0003,SKU00027,発送倉庫,東京発送センター,3,10,16
2024-12-01,P0003,SKU00028,マザー倉庫,関東マザー倉庫,4,3,6
2024-12-01,P0003,SKU00028,発送倉庫,東京発送センター,4,8,13
2024-12-01,P0003,SKU00029,マザー倉庫,関東マザー倉庫,4,4,6
2024-12-01,P0003,SKU00029,発送倉庫,東京発送センター,4,16,18
2024-12-01,P0003,SKU00030,マザー倉庫,関東マザー倉庫,6,4,10
2024-12-01,P0003,SKU00030,発送倉庫,東京発送センター,4,22,25
2024-12-01,P0003,SKU00031,マザー倉庫,関東マザー倉庫,8,3,7
2024-12-01,P0003,SKU00031,発送倉庫,東京発送センター,3,14,17
2024-12-01,P0003,SKU00032,マザー倉庫,関東マザー倉庫,8,6,18
2024-12-01,P0003,SKU00032,発送倉庫,東京発送センター,3,22,31
2024-12-01,P0003,SKU00033,マザー倉庫,関東マザー倉庫,7,4,7
2024-12-01,P0003,SKU00033,発送倉庫,東京発送センター,3,12,16
2024-12-01,P0003,SKU00034,マザー倉庫,関東マザー倉庫,10,4,11
2024-12-01,P0003,SKU00034,発送倉庫,東京発送センター,2,11,18
2024-12-01,P0003,SKU00035,マザー倉庫,関東マザー倉庫,2,7,13
2024-12-01,P0003,SKU00035,発送倉庫,東京発送センター,2,22,27
2024-12-01,P0003,SKU00036,マザー倉庫,関東マザー倉庫,8,4,9
2024-12-01,P0003,SKU00036,発送倉庫,東京発送センター,3,24,27
2024-12-01,P0004,SKU00037,マザー倉庫,関東マザー倉庫,5,1,4
2024-12-01,P0004,SKU00037,発送倉庫,東京発送センター,1,4,9
2024-12-01,P0004,SKU00038,マザー倉庫,関東マザー倉庫,8,4,9
2024-12-01,P0004,SKU00038,発送倉庫,東京発送センター,2,15,16
2024-12-01,P0004,SKU00039,マザー倉庫,関東マザー倉庫,7,2,11
2024-12-01,P0004,SKU00039,発送倉庫,東京発送センター,4,8,16
2024-12-01,P0004,SKU00040,マザー倉庫,関東マザー倉庫,7,3,8
2024-12-01,P0004,SKU00040,発送倉庫,東京発送センター,2,12,14
2024-12-01,P0004,SKU00041,マザー倉庫,関東マザー倉庫,10,5,11
2024-12-01,P0004,SKU00041,発送倉庫,東京発送センター,3,13,26
2024-12-01,P0004,SKU00042,マザー倉庫,関東マザー倉庫,10,2,13
2024-12-01,P0004,SKU00042,発送倉庫,東京発送センター,3,13,21
2024-12-01,P0004,SKU00043,マザー倉庫,関東マザー倉庫,10,5,8
2024-12-01,P0004,SKU00043,発送倉庫,東京発送センター,3,10,17
2024-12-01,P0004,SKU00044,マザー倉庫,関東マザー倉庫,8,4,10
2024-12-01,P0004,SKU00044,発送倉庫,東京発送センター,3,16,21
2024-12-01,P0004,SKU00045,マザー倉庫,関東マザー倉庫,5,1,4
2024-12-01,P0004,SKU00045,発送倉庫,東京発送センター,2,10,12
2024-12-01,P0004,SKU00046,マザー倉庫,関東マザー倉庫,8,4,5
2024-12-01,P0004,SKU00046,発送倉庫,東京発送センター,4,10,15
2024-12-01,P0004,SKU00047,マザー倉庫,関東マザー倉庫,3,2,8
2024-12-01,P0004,SKU00047,発送倉庫,東京発送センター,4,13,18
2024-12-01,P0004,SKU00048,マザー倉庫,関東マザー倉庫,10,6,14
2024-12-01,P0004,SKU00048,発送倉庫,東京発送センター,4,12,23
2024-12-01,P0004,SKU00049,マザー倉庫,関東マザー倉庫,10,1,5
2024-12-01,P0004,SKU00049,発送倉庫,東京発送センター,3,6,13
2024-12-01,P0004,SKU00050,マザー倉庫,関東マザー倉庫,4,1,5
2024-12-01,P0004,SKU00050,発送倉庫,東京発送センター,4,12,14
2024-12-01,P0004,SKU00051,マザー倉庫,関東マザー倉庫,6,1,5
2024-12-01,P0004,SKU00051,発送倉庫,東京発送センター,4,10,14
2024-12-01,P0004,SKU00052,マザー倉庫,関東マザー倉庫,6,1,4
2024-12-01,P0004,SKU00052,発送倉庫,東京発送センター,3,5,7
2024-12-01,P0005,SKU00053,マザー倉庫,関東マザー倉庫,10,3,13
2024-12-01,P0005,SKU00053,発送倉庫,東京発送センター,5,18,26
2024-12-01,P0005,SKU00054,マザー倉庫,関東マザー倉庫,10,3,16
2024-12-01,P0005,SKU00054,発送倉庫,東京発送センター,5,27,28
2024-12-01,P0005,SKU00055,マザー倉庫,関東マザー倉庫,2,4,6
2024-12-01,P0005,SKU00055,発送倉庫,東京発送センター,4,21,22
2024-12-01,P0005,SKU00056,マザー倉庫,関東マザー倉庫,6,5,12
2024-12-01,P0005,SKU00056,発送倉庫,東京発送センター,2,14,19
2024-12-01,P0005,SKU00057,マザー倉庫,関東マザー倉庫,9,1,6
2024-12-01,P0005,SKU00057,発送倉庫,東京発送センター,3,9,10
2024-12-01,P0005,SKU00058,マザー倉庫,関東マザー倉庫,4,4,13
2024-12-01,P0005,SKU00058,発送倉庫,東京発送センター,5,10,20
2024-12-01,P0005,SKU00059,マザー倉庫,関東マザー倉庫,4,2,6
2024-12-01,P0005,SKU00059,発送倉庫,東京発送センター,2,8,15
2024-12-01,P0005,SKU00060,マザー倉庫,関東マザー倉庫,6,4,7
2024-12-01,P0005,SKU00060,発送倉庫,東京発送センター,4,12,15
2024-12-01,P0005,SKU00061,マザー倉庫,関東マザー倉庫,2,3,11
2024-12-01,P0005,SKU00061,発送倉庫,東京発送センター,4,12,16
2024-12-01,P0005,SKU00062,マザー倉庫,関東マザー倉庫,6,1,8
2024-12-01,P0005,SKU00062,発送倉庫,東京発送センター,4,9,13
2024-12-01,P0005,SKU00063,マザー倉庫,関東マザー倉庫,10,2,5
2024-12-01,P0005,SKU00063,発送倉庫,東京発送センター,5,16,18
2024-12-01,P0005,SKU00064,マザー倉庫,関東マザー倉庫,9,2,12
2024-12-01,P0005,SKU00064,発送倉庫,東京発送センター,5,15,19
2024-12-01,P0005,SKU00065,マザー倉庫,関東マザー倉庫,4,3,11
2024-12-01,P0005,SKU00065,発送倉庫,東京発送センター,4,14,20
2024-12-01,P0005,SKU00066,マザー倉庫,関東マザー倉庫,3,2,11
2024-12-01,P0005,SKU00066,発送倉庫,東京発送センター,2,14,22
2024-12-01,P0005,SKU00067,マザー倉庫,関東マザー倉庫,8,5,14
2024-12-01,P0005,SKU00067,発送倉庫,東京発送センター,2,16,24
2024-12-01,P0005,SKU00068,マザー倉庫,関東マザー倉庫,7,4,7
2024-12-01,P0005,SKU00068,発送倉庫,東京発送センター,4,15,16
2024-12-01,P0006,SKU00069,マザー倉庫,関東マザー倉庫,5,7,15
2024-12-01,P0006,SKU00069,発送倉庫,東京発送センター,3,25,26
2024-12-01,P0006,SKU00070,マザー倉庫,関東マザー倉庫,9,3,10
2024-12-01,P0006,SKU00070,発送倉庫,東京発送センター,5,9,16
2024-12-01,P0006,SKU00071,マザー倉庫,関東マザー倉庫,7,4,9
2024-12-01,P0006,SKU00071,発送倉庫,東京発送センター,5,16,19
2024-12-01,P0006,SKU00072,マザー倉庫,関東マザー倉庫,6,1,9
2024-12-01,P0006,SKU00072,発送倉庫,東京発送センター,3,10,14
2024-12-01,P0006,SKU00073,マザー倉庫,関東マザー倉庫,6,5,15
2024-12-01,P0006,SKU00073,発送倉庫,東京発送センター,2,22,27
2024-12-01,P0006,SKU00074,マザー倉庫,関東マザー倉庫,5,2,6
2024-12-01,P0006,SKU00074,発送倉庫,東京発送センター,2,15,16
2024-12-01,P0006,SKU00075,マザー倉庫,関東マザー倉庫,9,2,6
2024-12-01,P0006,SKU00075,発送倉庫,東京発送センター,5,11,19
2024-12-01,P0006,SKU00076,マザー倉庫,関東マザー倉庫,8,10,15
2024-12-01,P0006,SKU00076,発送倉庫,東京発送センター,6,25,34
2024-12-01,P0006,SKU00077,マザー倉庫,関東マザー倉庫,6,2,6
2024-12-01,P0006,SKU00077,発送倉庫,東京発送センター,5,13,17
2024-12-01,P0006,SKU00078,マザー倉庫,関東マザー倉庫,4,5,13
2024-12-01,P0006,SKU00078,発送倉庫,東京発送センター,2,21,24
2024-12-01,P0006,SKU00079,マザー倉庫,関東マザー倉庫,3,1,7
2024-12-01,P0006,SKU00079,発送倉庫,東京発送センター,2,7,14
2024-12-01,P0006,SKU00080,マザー倉庫,関東マザー倉庫,6,3,7
2024-12-01,P0006,SKU00080,発送倉庫,東京発送センター,5,9,16
2024-12-01,P0007,SKU00081,マザー倉庫,関東マザー倉庫,4,3,9
2024-12-01,P0007,SKU00081,発送倉庫,東京発送センター,5,13,19
2024-12-01,P0007,SKU00082,マザー倉庫,関東マザー倉庫,8,1,3
2024-12-01,P0007,SKU00082,発送倉庫,東京発送センター,3,4,9
2024-12-01,P0007,SKU00083,マザー倉庫,関東マザー倉庫,9,1,2
2024-12-01,P0007,SKU00083,発送倉庫,東京発送センター,3,4,6
2024-12-01,P0007,SKU00084,マザー倉庫,関東マザー倉庫,7,7,14
2024-12-01,P0007,SKU00084,発送倉庫,東京発送センター,3,19,27
2024-12-01,P0007,SKU00085,マザー倉庫,関東マザー倉庫,3,3,9
2024-12-01,P0007,SKU00085,発送倉庫,東京発送センター,2,15,21
2024-12-01,P0007,SKU00086,マザー倉庫,関東マザー倉庫,3,2,3
2024-12-01,P0007,SKU00086,発送倉庫,東京発送センター,4,5,10
2024-12-01,P0007,SKU00087,マザー倉庫,関東マザー倉庫,2,1,7
2024-12-01,P0007,SKU00087,発送倉庫,東京発送センター,2,11,12
2024-12-01,P0007,SKU00088,マザー倉庫,関東マザー倉庫,7,3,13
2024-12-01,P0007,SKU00088,発送倉庫,東京発送センター,5,18,20
2024-12-01,P0007,SKU00089,マザー倉庫,関東マザー倉庫,2,3,5
2024-12-01,P0007,SKU00089,発送倉庫,東京発送センター,3,13,17
2024-12-01,P0007,SKU00090,マザー倉庫,関東マザー倉庫,5,1,4
2024-12-01,P0007,SKU00090,発送倉庫,東京発送センター,4,11,12
2024-12-01,P0007,SKU00091,マザー倉庫,関東マザー倉庫,3,4,12
2024-12-01,P0007,SKU00091,発送倉庫,東京発送センター,3,19,20
2024-12-01,P0007,SKU00092,マザー倉庫,関東マザー倉庫,5,2,10
2024-12-01,P0007,SKU00092,発送倉庫,東京発送センター,2,14,15
2024-12-01,P0007,SKU00093,マザー倉庫,関東マザー倉庫,8,4,8
2024-12-01,P0007,SKU00093,発送倉庫,東京発送センター,4,11,17
2024-12-01,P0007,SKU00094,マザー倉庫,関東マザー倉庫,6,2,6
2024-12-01,P0007,SKU00094,発送倉庫,東京発送センター,3,13,14
2024-12-01,P0007,SKU00095,マザー倉庫,関東マザー倉庫,5,4,9
2024-12-01,P0007,SKU00095,発送倉庫,東京発送センター,3,18,31
2024-12-01,P0007,SKU00096,マザー倉庫,関東マザー倉庫,8,5,8
2024-12-01,P0007,SKU00096,発送倉庫,東京発送センター,3,14,19
2024-12-01,P0008,SKU00097,マザー倉庫,関東マザー倉庫,6,2,5
2024-12-01,P0008,SKU00097,発送倉庫,東京発送センター,2,6,12
2024-12-01,P0008,SKU00098,マザー倉庫,関東マザー倉庫,5,5,8
2024-12-01,P0008,SKU00098,発送倉庫,東京発送センター,2,13,20
2024-12-01,P0008,SKU00099,マザー倉庫,関東マザー倉庫,10,2,7
2024-12-01,P0008,SKU00099,発送倉庫,東京発送センター,4,12,16
2024-12-01,P0008,SKU00100,マザー倉庫,関東マザー倉庫,9,3,10
2024-12-01,P0008,SKU00100,発送倉庫,東京発送センター,3,17,24
2024-12-01,P0008,SKU00101,マザー倉庫,関東マザー倉庫,9,1,5
2024-12-01,P0008,SKU00101,発送倉庫,東京発送センター,4,7,12
2024-12-01,P0008,SKU00102,マザー倉庫,関東マザー倉庫,3,4,11
2024-12-01,P0008,SKU00102,発送倉庫,東京発送センター,3,17,18
2024-12-01,P0008,SKU00103,マザー倉庫,関東マザー倉庫,7,1,5
2024-12-01,P0008,SKU00103,発送倉庫,東京発送センター,5,9,14
2024-12-01,P0008,SKU00104,マザー倉庫,関東マザー倉庫,6,2,7
2024-12-01,P0008,SKU00104,発送倉庫,東京発送センター,4,12,13
2024-12-01,P0008,SKU00105,マザー倉庫,関東マザー倉庫,6,4,8
2024-12-01,P0008,SKU00105,発送倉庫,東京発送センター,2,18,21
2024-12-01,P0008,SKU00106,マザー倉庫,関東マザー倉庫,4,4,5
2024-12-01,P0008,SKU00106,発送倉庫,東京発送センター,3,15,17
2024-12-01,P0008,SKU00107,マザー倉庫,関東マザー倉庫,2,1,10
2024-12-01,P0008,SKU00107,発送倉庫,東京発送センター,2,9,15
2024-12-01,P0008,SKU00108,マザー倉庫,関東マザー倉庫,6,1,9
2024-12-01,P0008,SKU00108,発送倉庫,東京発送センター,2,10,19
2024-12-01,P0009,SKU00109,マザー倉庫,関東マザー倉庫,3,4,7
2024-12-01,P0009,SKU00109,発送倉庫,東京発送センター,2,12,15
2024-12-01,P0009,SKU00110,マザー倉庫,関東マザー倉庫,10,4,10
2024-12-01,P0009,SKU00110,発送倉庫,東京発送センター,5,17,23
2024-12-01,P0009,SKU00111,マザー倉庫,関東マザー倉庫,7,2,6
2024-12-01,P0009,SKU00111,発送倉庫,東京発送センター,4,15,18
2024-12-01,P0009,SKU00112,マザー倉庫,関東マザー倉庫,10,2,15
2024-12-01,P0009,SKU00112,発送倉庫,東京発送センター,3,26,29
2024-12-01,P0009,SKU00113,マザー倉庫,関東マザー倉庫,6,5,8
2024-12-01,P0009,SKU00113,発送倉庫,東京発送センター,3,16,18
2024-12-01,P0009,SKU00114,マザー倉庫,関東マザー倉庫,2,1,3
2024-12-01,P0009,SKU00114,発送倉庫,東京発送センター,2,8,9
2024-12-01,P0009,SKU00115,マザー倉庫,関東マザー倉庫,8,1,5
2024-12-01,P0009,SKU00115,発送倉庫,東京発送センター,1,11,12
2024-12-01,P0009,SKU00116,マザー倉庫,関東マザー倉庫,6,2,9
2024-12-01,P0009,SKU00116,発送倉庫,東京発送センター,4,23,24
2024-12-01,P0009,SKU00117,マザー倉庫,関東マザー倉庫,2,4,14
2024-12-01,P0009,SKU00117,発送倉庫,東京発送センター,6,19,28
2024-12-01,P0009,SKU00118,マザー倉庫,関東マザー倉庫,10,2,7
2024-12-01,P0009,SKU00118,発送倉庫,東京発送センター,4,11,14
2024-12-01,P0009,SKU00119,マザー倉庫,関東マザー倉庫,6,7,10
2024-12-01,P0009,SKU00119,発送倉庫,東京発送センター,4,30,36
2024-12-01,P0009,SKU00120,マザー倉庫,関東マザー倉庫,6,1,7
2024-12-01,P0009,SKU00120,発送倉庫,東京発送センター,5,7,12
2024-12-01,P0010,SKU00121,マザー倉庫,関東マザー倉庫,8,4,11
2024-12-01,P0010,SKU00121,発送倉庫,東京発送センター,2,16,20
2024-12-01,P0010,SKU00122,マザー倉庫,関東マザー倉庫,6,8,22
2024-12-01,P0010,SKU00122,発送倉庫,東京発送センター,4,26,33
2024-12-01,P0010,SKU00123,マザー倉庫,関東マザー倉庫,10,1,4
2024-12-01,P0010,SKU00123,発送倉庫,東京発送センター,3,5,9
2024-12-01,P0010,SKU00124,マザー倉庫,関東マザー倉庫,6,1,6
2024-12-01,P0010,SKU00124,発送倉庫,東京発送センター,5,9,14
2024-12-01,P0010,SKU00125,マザー倉庫,関東マザー倉庫,8,2,9
2024-12-01,P0010,SKU00125,発送倉庫,東京発送センター,5,8,15
2024-12-01,P0010,SKU00126,マザー倉庫,関東マザー倉庫,8,2,10
2024-12-01,P0010,SKU00126,発送倉庫,東京発送センター,3,14,15
2024-12-01,P0010,SKU00127,マザー倉庫,関東マザー倉庫,4,4,10
2024-12-01,P0010,SKU00127,発送倉庫,東京発送センター,2,10,17
2024-12-01,P0010,SKU00128,マザー倉庫,関東マザー倉庫,9,3,7
2024-12-01,P0010,SKU00128,発送倉庫,東京発送センター,2,10,16
2024-12-01,P0010,SKU00129,マザー倉庫,関東マザー倉庫,5,3,4
2024-12-01,P0010,SKU00129,発送倉庫,東京発送センター,4,11,13
2024-12-01,P0010,SKU00130,マザー倉庫,関東マザー倉庫,4,5,13
2024-12-01,P0010,SKU00130,発送倉庫,東京発送センター,6,23,26
2024-12-01,P0010,SKU00131,マザー倉庫,関東マザー倉庫,8,4,15
2024-12-01,P0010,SKU00131,発送倉庫,東京発送センター,3,14,22
2024-12-01,P0010,SKU00132,マザー倉庫,関東マザー倉庫,7,5,20
2024-12-01,P0010,SKU00132,発送倉庫,東京発送センター,3,27,31
2024-12-01,P0011,SKU00133,マザー倉庫,関東マザー倉庫,2,4,12
2024-12-01,P0011,SKU00133,発送倉庫,東京発送センター,4,18,21
2024-12-01,P0011,SKU00134,マザー倉庫,関東マザー倉庫,8,5,8
2024-12-01,P0011,SKU00134,発送倉庫,東京発送センター,4,11,20
2024-12-01,P0011,SKU00135,マザー倉庫,関東マザー倉庫,10,4,11
2024-12-01,P0011,SKU00135,発送倉庫,東京発送センター,4,14,21
2024-12-01,P0011,SKU00136,マザー倉庫,関東マザー倉庫,8,6,11
2024-12-01,P0011,SKU00136,発送倉庫,東京発送センター,4,14,24
2024-12-01,P0011,SKU00137,マザー倉庫,関東マザー倉庫,6,3,8
2024-12-01,P0011,SKU00137,発送倉庫,東京発送センター,5,14,23
2024-12-01,P0011,SKU00138,マザー倉庫,関東マザー倉庫,5,4,9
2024-12-01,P0011,SKU00138,発送倉庫,東京発送センター,5,12,23
2024-12-01,P0011,SKU00139,マザー倉庫,関東マザー倉庫,5,5,15
2024-12-01,P0011,SKU00139,発送倉庫,東京発送センター,4,17,23
2024-12-01,P0011,SKU00140,マザー倉庫,関東マザー倉庫,6,2,7
2024-12-01,P0011,SKU00140,発送倉庫,東京発送センター,4,7,14
2024-12-01,P0012,SKU00141,マザー倉庫,関東マザー倉庫,2,3,11
2024-12-01,P0012,SKU00141,発送倉庫,東京発送センター,2,16,18
2024-12-01,P0012,SKU00142,マザー倉庫,関東マザー倉庫,10,4,7
2024-12-01,P0012,SKU00142,発送倉庫,東京発送センター,4,15,19
2024-12-01,P0013,SKU00143,マザー倉庫,関東マザー倉庫,5,4,11
2024-12-01,P0013,SKU00143,発送倉庫,東京発送センター,4,9,17
2024-12-01,P0013,SKU00144,マザー倉庫,関東マザー倉庫,6,5,7
2024-12-01,P0013,SKU00144,発送倉庫,東京発送センター,2,16,18
2024-12-01,P0013,SKU00145,マザー倉庫,関東マザー倉庫,2,2,8
2024-12-01,P0013,SKU00145,発送倉庫,東京発送センター,3,17,18
2024-12-01,P0014,SKU00146,マザー倉庫,関東マザー倉庫,10,5,11
2024-12-01,P0014,SKU00146,発送倉庫,東京発送センター,5,11,21
2024-12-01,P0014,SKU00147,マザー倉庫,関東マザー倉庫,3,2,7
2024-12-01,P0014,SKU00147,発送倉庫,東京発送センター,2,18,21
2024-12-01,P0014,SKU00148,マザー倉庫,関東マザー倉庫,7,5,7
2024-12-01,P0014,SKU00148,発送倉庫,東京発送センター,5,11,22
2024-12-01,P0015,SKU00149,マザー倉庫,関東マザー倉庫,8,4,5
2024-12-01,P0015,SKU00149,発送倉庫,東京発送センター,3,11,17
2024-12-01,P0015,SKU00150,マザー倉庫,関東マザー倉庫,8,5,13
2024-12-01,P0015,SKU00150,発送倉庫,東京発送センター,4,18,22
2024-12-01,P0015,SKU00151,マザー倉庫,関東マザー倉庫,8,4,8
2024-12-01,P0015,SKU00151,発送倉庫,東京発送センター,4,13,19
2024-12-01,P0016,SKU00152,マザー倉庫,関東マザー倉庫,3,3,10
2024-12-01,P0016,SKU00152,発送倉庫,東京発送センター,3,17,19
2024-12-01,P0016,SKU00153,マザー倉庫,関東マザー倉庫,6,0,4
2024-12-01,P0016,SKU00153,発送倉庫,東京発送センター,3,8,9
2024-12-01,P0016,SKU00154,マザー倉庫,関東マザー倉庫,5,2,10
2024-12-01,P0016,SKU00154,発送倉庫,東京発送センター,5,13,19
2024-12-01,P0016,SKU00155,マザー倉庫,関東マザー倉庫,10,2,15
2024-12-01,P0016,SKU00155,発送倉庫,東京発送センター,2,22,24
2024-12-01,P0017,SKU00156,マザー倉庫,関東マザー倉庫,9,8,11
2024-12-01,P0017,SKU00156,発送倉庫,東京発送センター,3,20,29
