date,session_id,customer_id,customer_type,is_logged_in,channel
2025-05-14,S0012935,C000606,法人,True,ディスプレイ広告
2025-05-14,S0012936,,,False,リターゲ
2025-05-14,S0012937,,,False,自然検索
2025-05-14,S0012938,C001693,法人,True,検索広告
2025-05-14,S0012939,C000926,個人,True,DM
2025-05-14,S0012934,,,False,DM
2025-05-15,S0012971,C001842,個人,True,検索広告
2025-05-15,S0012972,C002667,法人,True,検索広告
2025-05-15,S0012973,C001760,法人,True,自然検索
2025-05-15,S0012974,,,False,自然検索
2025-05-15,S0012975,,,False,リターゲ
2025-05-15,S0012978,,,False,自然検索
2025-05-15,S0012977,C001196,法人,True,ディスプレイ広告
2025-05-15,S0012979,C002546,個人,True,ディスプレイ広告
2025-05-15,S0012980,C002768,法人,True,ダイレクト
2025-05-15,S0012981,C002085,法人,True,リターゲ
2025-05-15,S0012970,,,False,自然検索
2025-05-15,S0012976,C000853,個人事業主,True,リターゲ
2025-05-15,S0012982,,,False,検索広告
2025-05-15,S0012969,C001687,個人,True,ダイレクト
2025-05-15,S0012967,C002883,法人,True,ダイレクト
2025-05-15,S0012968,C001221,法人,True,自然検索
2025-05-15,S0012956,C002472,個人,True,検索広告
2025-05-15,S0012957,C002144,個人事業主,True,検索広告
2025-05-15,S0012959,C002342,法人,True,検索広告
2025-05-15,S0012960,C002710,個人,True,検索広告
2025-05-15,S0012958,C000506,個人,True,検索広告
2025-05-15,S0012962,C002819,法人,True,DM
2025-05-15,S0012963,,,False,自然検索
2025-05-15,S0012964,,,False,検索広告
2025-05-15,S0012965,,,False,検索広告
2025-05-15,S0012966,C002601,個人事業主,True,検索広告
2025-05-15,S0012961,,,False,ディスプレイ広告
2025-05-16,S0013005,C002162,個人事業主,True,ディスプレイ広告
2025-05-16,S0013001,C000303,個人,True,リターゲ
2025-05-16,S0013002,C001556,個人,True,検索広告
2025-05-16,S0013003,C000541,個人,True,検索広告
2025-05-16,S0013004,,,False,自然検索
2025-05-16,S0013006,,,False,自然検索
2025-05-16,S0013013,,,False,検索広告
2025-05-16,S0013008,C000239,個人事業主,True,DM
2025-05-16,S0013009,C002083,法人,True,検索広告
2025-05-16,S0013010,C002469,法人,True,ディスプレイ広告
2025-05-16,S0013011,C001893,個人,True,自然検索
2025-05-16,S0013012,C000798,個人,True,自然検索
2025-05-16,S0013000,C000149,個人,True,自然検索
2025-05-16,S0013007,C003000,法人,True,ディスプレイ広告
2025-05-16,S0012999,C000591,個人,True,自然検索
2025-05-16,S0012985,,,False,自然検索
2025-05-16,S0012997,,,False,検索広告
2025-05-16,S0012984,C001274,個人,True,自然検索
2025-05-16,S0012998,C000837,個人,True,ダイレクト
2025-05-16,S0012986,,,False,ダイレクト
2025-05-16,S0012987,,,False,ディスプレイ広告
2025-05-16,S0012988,C002242,個人事業主,True,ディスプレイ広告
2025-05-16,S0012989,,,False,ダイレクト
2025-05-16,S0012983,,,False,自然検索
2025-05-16,S0012991,,,False,ディスプレイ広告
2025-05-16,S0012992,C000846,個人,True,ダイレクト
2025-05-16,S0012993,C001645,法人,True,ダイレクト
2025-05-16,S0012994,C002979,個人,True,ディスプレイ広告
2025-05-16,S0012995,C000395,個人,True,検索広告
2025-05-16,S0012996,,,False,ディスプレイ広告
2025-05-16,S0012990,,,False,検索広告
2025-05-17,S0013030,,,False,リターゲ
2025-05-17,S0013031,C002560,個人,True,検索広告
2025-05-17,S0013032,,,False,自然検索
2025-05-17,S0013033,C000291,法人,True,ダイレクト
2025-05-17,S0013034,,,False,ダイレクト
2025-05-17,S0013035,C001421,個人事業主,True,検索広告
2025-05-17,S0013038,C001495,個人,True,自然検索
2025-05-17,S0013037,,,False,ディスプレイ広告
2025-05-17,S0013039,C001394,個人,True,ディスプレイ広告
2025-05-17,S0013040,,,False,自然検索
2025-05-17,S0013042,C000816,個人,True,自然検索
2025-05-17,S0013029,,,False,検索広告
2025-05-17,S0013036,C000440,個人事業主,True,自然検索
2025-05-17,S0013028,,,False,自然検索
2025-05-17,S0013041,C000281,個人,True,検索広告
2025-05-17,S0013026,,,False,検索広告
2025-05-17,S0013014,C001329,法人,True,自然検索
2025-05-17,S0013027,C002855,法人,True,ダイレクト
2025-05-17,S0013015,,,False,検索広告
2025-05-17,S0013016,,,False,自然検索
2025-05-17,S0013017,C002483,個人,True,検索広告
2025-05-17,S0013019,C002407,個人,True,ディスプレイ広告
2025-05-17,S0013018,,,False,自然検索
2025-05-17,S0013021,C001474,個人,True,ディスプレイ広告
2025-05-17,S0013022,,,False,自然検索
2025-05-17,S0013023,,,False,ディスプレイ広告
2025-05-17,S0013024,C001785,法人,True,ダイレクト
2025-05-17,S0013025,,,False,ディスプレイ広告
2025-05-17,S0013020,,,False,ディスプレイ広告
2025-05-18,S0013059,,,False,ディスプレイ広告
2025-05-18,S0013057,,,False,自然検索
2025-05-18,S0013058,C001774,個人,True,検索広告
2025-05-18,S0013060,,,False,自然検索
2025-05-18,S0013065,C000057,個人事業主,True,検索広告
2025-05-18,S0013062,C002639,個人,True,DM
2025-05-18,S0013063,,,False,検索広告
2025-05-18,S0013064,C001850,個人,True,自然検索
2025-05-18,S0013055,C002797,個人事業主,True,ダイレクト
2025-05-18,S0013061,,,False,ダイレクト
2025-05-18,S0013054,C002943,法人,True,自然検索
2025-05-18,S0013056,,,False,ディスプレイ広告
2025-05-18,S0013052,,,False,ダイレクト
2025-05-18,S0013053,C001235,法人,True,ディスプレイ広告
2025-05-18,S0013044,C001193,個人,True,リターゲ
2025-05-18,S0013045,,,False,リターゲ
2025-05-18,S0013046,C001735,個人,True,自然検索
2025-05-18,S0013043,,,False,検索広告
2025-05-18,S0013048,C001545,個人,True,ディスプレイ広告
2025-05-18,S0013049,C001081,個人,True,検索広告
2025-05-18,S0013050,C001601,個人事業主,True,ディスプレイ広告
2025-05-18,S0013051,,,False,自然検索
2025-05-18,S0013047,,,False,検索広告
2025-05-19,S0013093,C000138,個人,True,DM
2025-05-19,S0013087,,,False,リターゲ
2025-05-19,S0013088,C001805,法人,True,検索広告
2025-05-19,S0013089,C001202,法人,True,自然検索
2025-05-19,S0013090,C001229,個人,True,検索広告
2025-05-19,S0013091,C002858,個人,True,自然検索
2025-05-19,S0013092,C001717,法人,True,リターゲ
2025-05-19,S0013094,,,False,ディスプレイ広告
2025-05-19,S0013099,C002312,個人,True,DM
2025-05-19,S0013096,,,False,検索広告
2025-05-19,S0013097,,,False,自然検索
2025-05-19,S0013098,,,False,ディスプレイ広告
2025-05-19,S0013100,C002998,個人,True,検索広告
2025-05-19,S0013101,,,False,検索広告
2025-05-19,S0013102,C002467,個人,True,自然検索
2025-05-19,S0013085,,,False,自然検索
2025-05-19,S0013095,,,False,ダイレクト
2025-05-19,S0013084,,,False,ダイレクト
2025-05-19,S0013086,C002517,個人事業主,True,DM
2025-05-19,S0013082,C002911,個人事業主,True,自然検索
2025-05-19,S0013083,C001470,個人,True,リターゲ
2025-05-19,S0013066,C001035,法人,True,ダイレクト
2025-05-19,S0013068,C001679,個人,True,自然検索
2025-05-19,S0013069,,,False,自然検索
2025-05-19,S0013070,C002425,個人,True,検索広告
2025-05-19,S0013071,C000449,法人,True,検索広告
2025-05-19,S0013072,C001491,個人,True,リターゲ
2025-05-19,S0013073,,,False,ディスプレイ広告
2025-05-19,S0013067,,,False,ディスプレイ広告
2025-05-19,S0013075,C000442,個人,True,ダイレクト
2025-05-19,S0013076,C001824,個人,True,自然検索
2025-05-19,S0013077,,,False,検索広告
2025-05-19,S0013078,C002797,個人事業主,True,自然検索
2025-05-19,S0013079,,,False,自然検索
2025-05-19,S0013080,,,False,検索広告
2025-05-19,S0013081,,,False,自然検索
2025-05-19,S0013074,C001843,個人,True,自然検索
2025-05-20,S0013121,C002575,個人,True,DM
2025-05-20,S0013122,C002463,個人,True,検索広告
2025-05-20,S0013123,,,False,ディスプレイ広告
2025-05-20,S0013124,,,False,ディスプレイ広告
2025-05-20,S0013125,,,False,自然検索
2025-05-20,S0013126,C000220,個人,True,DM
2025-05-20,S0013127,,,False,自然検索
2025-05-20,S0013131,,,False,ディスプレイ広告
2025-05-20,S0013135,,,False,自然検索
2025-05-20,S0013130,,,False,ディスプレイ広告
2025-05-20,S0013132,,,False,自然検索
2025-05-20,S0013133,C002418,個人事業主,True,ディスプレイ広告
2025-05-20,S0013134,,,False,検索広告
2025-05-20,S0013120,C002145,個人,True,リターゲ
2025-05-20,S0013128,,,False,自然検索
2025-05-20,S0013119,C001385,個人,True,ダイレクト
2025-05-20,S0013129,C000438,個人,True,リターゲ
2025-05-20,S0013117,C000375,法人,True,ダイレクト
2025-05-20,S0013118,,,False,ディスプレイ広告
2025-05-20,S0013104,C001279,個人,True,ディスプレイ広告
2025-05-20,S0013105,C000042,法人,True,検索広告
2025-05-20,S0013106,,,False,ディスプレイ広告
2025-05-20,S0013107,,,False,ディスプレイ広告
2025-05-20,S0013108,C001423,個人,True,リターゲ
2025-05-20,S0013109,,,False,検索広告
2025-05-20,S0013103,,,False,検索広告
2025-05-20,S0013111,,,False,検索広告
2025-05-20,S0013112,,,False,検索広告
2025-05-20,S0013113,,,False,自然検索
2025-05-20,S0013114,C002786,個人,True,自然検索
2025-05-20,S0013115,C002816,法人,True,DM
2025-05-20,S0013116,C001986,個人,True,自然検索
2025-05-20,S0013110,,,False,自然検索
2025-05-21,S0013152,,,False,ディスプレイ広告
2025-05-21,S0013153,,,False,自然検索
2025-05-21,S0013154,C000540,個人,True,自然検索
2025-05-21,S0013155,,,False,検索広告
2025-05-21,S0013156,C000525,個人,True,ダイレクト
2025-05-21,S0013159,,,False,自然検索
2025-05-21,S0013158,,,False,DM
2025-05-21,S0013160,,,False,検索広告
2025-05-21,S0013161,C000357,個人,True,自然検索
2025-05-21,S0013162,C000394,法人,True,自然検索
2025-05-21,S0013151,,,False,ディスプレイ広告
2025-05-21,S0013157,,,False,自然検索
2025-05-21,S0013150,C002699,法人,True,検索広告
2025-05-21,S0013146,C002012,法人,True,リターゲ
2025-05-21,S0013148,C001070,法人,True,ディスプレイ広告
2025-05-21,S0013149,C002063,法人,True,リターゲ
2025-05-21,S0013137,,,False,自然検索
2025-05-21,S0013138,,,False,検索広告
2025-05-21,S0013139,,,False,検索広告
2025-05-21,S0013140,,,False,自然検索
2025-05-21,S0013136,C000188,個人,True,自然検索
2025-05-21,S0013142,,,False,自然検索
2025-05-21,S0013143,,,False,DM
2025-05-21,S0013144,,,False,リターゲ
2025-05-21,S0013145,C002468,法人,True,DM
2025-05-21,S0013147,C002467,個人,True,ダイレクト
2025-05-21,S0013141,C002842,個人,True,自然検索
2025-05-22,S0013176,C000577,法人,True,ダイレクト
2025-05-22,S0013177,C002049,個人,True,ディスプレイ広告
2025-05-22,S0013178,C000778,法人,True,ダイレクト
2025-05-22,S0013179,,,False,自然検索
2025-05-22,S0013183,C000671,個人,True,検索広告
2025-05-22,S0013182,,,False,自然検索
2025-05-22,S0013184,C001227,個人事業主,True,ダイレクト
2025-05-22,S0013185,C002344,個人,True,検索広告
2025-05-22,S0013175,,,False,リターゲ
2025-05-22,S0013181,C002992,法人,True,自然検索
2025-05-22,S0013174,C000907,個人,True,検索広告
2025-05-22,S0013180,C002532,法人,True,自然検索
2025-05-22,S0013172,C000599,個人,True,ダイレクト
2025-05-22,S0013171,C000867,個人,True,自然検索
2025-05-22,S0013170,C001788,個人,True,自然検索
2025-05-22,S0013169,C000883,法人,True,自然検索
2025-05-22,S0013168,C000260,法人,True,自然検索
2025-05-22,S0013173,C000495,個人,True,自然検索
2025-05-22,S0013167,C000434,個人事業主,True,ディスプレイ広告
2025-05-22,S0013166,C000627,個人事業主,True,検索広告
2025-05-22,S0013165,,,False,検索広告
2025-05-22,S0013164,,,False,自然検索
2025-05-22,S0013163,C002000,個人,True,リターゲ
2025-05-23,S0013200,,,False,検索広告
2025-05-23,S0013201,C002475,法人,True,リターゲ
2025-05-23,S0013202,C002506,個人,True,ディスプレイ広告
2025-05-23,S0013203,C001008,個人,True,自然検索
2025-05-23,S0013204,C000645,個人,True,ディスプレイ広告
2025-05-23,S0013209,C002397,個人事業主,True,リターゲ
2025-05-23,S0013206,,,False,自然検索
2025-05-23,S0013207,C001471,法人,True,ディスプレイ広告
2025-05-23,S0013208,C000599,個人,True,検索広告
2025-05-23,S0013199,C001123,個人事業主,True,検索広告
2025-05-23,S0013205,,,False,自然検索
2025-05-23,S0013198,C002525,個人事業主,True,検索広告
2025-05-23,S0013197,,,False,自然検索
2025-05-23,S0013196,,,False,ダイレクト
2025-05-23,S0013187,C000073,個人,True,DM
2025-05-23,S0013188,C000103,個人,True,検索広告
2025-05-23,S0013189,C000703,個人,True,ディスプレイ広告
2025-05-23,S0013190,,,False,自然検索
2025-05-23,S0013186,,,False,自然検索
2025-05-23,S0013192,C000377,個人,True,DM
2025-05-23,S0013193,,,False,自然検索
2025-05-23,S0013194,,,False,ダイレクト
2025-05-23,S0013195,,,False,ディスプレイ広告
2025-05-23,S0013191,C001556,個人,True,リターゲ
2025-05-24,S0013223,C001655,個人,True,自然検索
2025-05-24,S0013231,,,False,自然検索
2025-05-24,S0013230,C000073,個人,True,ダイレクト
2025-05-24,S0013229,,,False,自然検索
2025-05-24,S0013228,,,False,自然検索
2025-05-24,S0013227,C001778,個人,True,ディスプレイ広告
2025-05-24,S0013226,,,False,ディスプレイ広告
2025-05-24,S0013225,,,False,ディスプレイ広告
2025-05-24,S0013224,,,False,検索広告
2025-05-24,S0013221,,,False,自然検索
2025-05-24,S0013222,C002137,個人,True,自然検索
2025-05-24,S0013219,,,False,ディスプレイ広告
2025-05-24,S0013220,C000761,個人事業主,True,自然検索
2025-05-24,S0013211,C000768,個人,True,ディスプレイ広告
2025-05-24,S0013212,C000964,法人,True,検索広告
2025-05-24,S0013213,C001553,個人事業主,True,リターゲ
2025-05-24,S0013214,,,False,自然検索
2025-05-24,S0013210,C001350,個人,True,自然検索
2025-05-24,S0013216,C002348,個人,True,検索広告
2025-05-24,S0013217,C002611,個人事業主,True,ダイレクト
2025-05-24,S0013218,,,False,ディスプレイ広告
2025-05-24,S0013215,,,False,自然検索
2025-05-25,S0013255,,,False,検索広告
2025-05-25,S0013254,C000880,個人,True,リターゲ
2025-05-25,S0013253,C000244,個人事業主,True,自然検索
2025-05-25,S0013252,,,False,自然検索
2025-05-25,S0013251,C001555,法人,True,DM
2025-05-25,S0013250,,,False,ダイレクト
2025-05-25,S0013249,C001563,法人,True,リターゲ
2025-05-25,S0013248,,,False,自然検索
2025-05-25,S0013247,,,False,検索広告
2025-05-25,S0013246,C001675,法人,True,ダイレクト
2025-05-25,S0013244,C002041,個人事業主,True,自然検索
2025-05-25,S0013245,C001244,個人,True,検索広告
2025-05-25,S0013242,C000435,法人,True,検索広告
2025-05-25,S0013243,C001487,個人,True,DM
2025-05-25,S0013232,C001580,法人,True,検索広告
2025-05-25,S0013233,C000040,個人,True,自然検索
2025-05-25,S0013235,C002774,法人,True,リターゲ
2025-05-25,S0013236,,,False,自然検索
2025-05-25,S0013234,C001592,個人,True,検索広告
2025-05-25,S0013238,C001756,個人,True,自然検索
2025-05-25,S0013239,,,False,検索広告
2025-05-25,S0013240,C000316,個人,True,検索広告
2025-05-25,S0013241,,,False,自然検索
2025-05-25,S0013237,C000454,個人,True,DM
2025-05-26,S0013277,,,False,自然検索
2025-05-26,S0013286,C000586,個人,True,ディスプレイ広告
2025-05-26,S0013274,,,False,自然検索
2025-05-26,S0013275,,,False,自然検索
2025-05-26,S0013276,C002187,法人,True,検索広告
2025-05-26,S0013278,C002942,個人,True,DM
2025-05-26,S0013284,C000402,個人,True,検索広告
2025-05-26,S0013280,,,False,検索広告
2025-05-26,S0013281,,,False,自然検索
2025-05-26,S0013282,,,False,ダイレクト
2025-05-26,S0013283,,,False,検索広告
2025-05-26,S0013285,C002457,個人,True,自然検索
2025-05-26,S0013273,C000990,法人,True,ダイレクト
2025-05-26,S0013279,C002431,法人,True,検索広告
2025-05-26,S0013272,,,False,ダイレクト
2025-05-26,S0013268,C001826,個人,True,ダイレクト
2025-05-26,S0013270,C001035,法人,True,自然検索
2025-05-26,S0013271,,,False,自然検索
2025-05-26,S0013257,C001928,個人事業主,True,自然検索
2025-05-26,S0013258,C001790,個人,True,リターゲ
2025-05-26,S0013259,,,False,自然検索
2025-05-26,S0013260,C001856,個人事業主,True,ディスプレイ広告
2025-05-26,S0013261,,,False,ダイレクト
2025-05-26,S0013256,C000706,個人,True,検索広告
2025-05-26,S0013263,C000961,個人事業主,True,自然検索
2025-05-26,S0013264,C002099,個人,True,リターゲ
2025-05-26,S0013265,C001768,個人,True,検索広告
2025-05-26,S0013266,,,False,ダイレクト
2025-05-26,S0013267,,,False,自然検索
2025-05-26,S0013269,C002878,個人,True,リターゲ
2025-05-26,S0013262,,,False,検索広告
2025-05-27,S0013303,C001279,個人,True,ディスプレイ広告
2025-05-27,S0013304,C002897,個人,True,ディスプレイ広告
2025-05-27,S0013305,C001440,法人,True,自然検索
2025-05-27,S0013306,C001036,個人,True,自然検索
2025-05-27,S0013307,C002060,個人,True,検索広告
2025-05-27,S0013311,,,False,リターゲ
2025-05-27,S0013309,,,False,自然検索
2025-05-27,S0013310,C002034,個人,True,検索広告
2025-05-27,S0013312,C002745,個人,True,ダイレクト
2025-05-27,S0013313,C000733,個人,True,リターゲ
2025-05-27,S0013301,C001094,法人,True,自然検索
2025-05-27,S0013308,C002331,法人,True,検索広告
2025-05-27,S0013300,C002501,個人,True,自然検索
2025-05-27,S0013302,,,False,ダイレクト
2025-05-27,S0013298,,,False,自然検索
2025-05-27,S0013299,C000474,個人,True,自然検索
2025-05-27,S0013287,C000817,個人,True,検索広告
2025-05-27,S0013288,C002085,法人,True,自然検索
2025-05-27,S0013290,,,False,自然検索
2025-05-27,S0013291,,,False,ダイレクト
2025-05-27,S0013292,,,False,リターゲ
2025-05-27,S0013289,,,False,ディスプレイ広告
2025-05-27,S0013294,C002360,個人事業主,True,ディスプレイ広告
2025-05-27,S0013295,C002097,個人,True,リターゲ
2025-05-27,S0013296,C000730,個人,True,検索広告
2025-05-27,S0013297,C001849,個人,True,検索広告
2025-05-27,S0013293,,,False,自然検索
2025-05-28,S0013342,C000559,個人,True,自然検索
2025-05-28,S0013337,C001556,個人,True,自然検索
2025-05-28,S0013338,C002261,個人,True,検索広告
2025-05-28,S0013336,C000053,個人,True,ディスプレイ広告
2025-05-28,S0013339,C000852,法人,True,ディスプレイ広告
2025-05-28,S0013340,C002745,個人,True,リターゲ
2025-05-28,S0013341,,,False,自然検索
2025-05-28,S0013343,,,False,検索広告
2025-05-28,S0013349,,,False,自然検索
2025-05-28,S0013345,,,False,自然検索
2025-05-28,S0013346,,,False,ダイレクト
2025-05-28,S0013347,,,False,自然検索
2025-05-28,S0013348,C000485,法人,True,検索広告
2025-05-28,S0013352,C001981,個人,True,ダイレクト
2025-05-28,S0013350,C000312,個人,True,検索広告
2025-05-28,S0013351,,,False,検索広告
2025-05-28,S0013335,C001196,法人,True,検索広告
2025-05-28,S0013344,C001398,個人,True,検索広告
2025-05-28,S0013334,,,False,自然検索
2025-05-28,S0013317,,,False,自然検索
2025-05-28,S0013332,,,False,自然検索
2025-05-28,S0013314,,,False,検索広告
2025-05-28,S0013315,C001065,個人,True,自然検索
2025-05-28,S0013316,,,False,自然検索
2025-05-28,S0013333,C001609,個人,True,ダイレクト
2025-05-28,S0013319,,,False,DM
2025-05-28,S0013320,C001346,個人,True,リターゲ
2025-05-28,S0013321,,,False,検索広告
2025-05-28,S0013322,C001481,個人,True,ダイレクト
2025-05-28,S0013318,,,False,自然検索
2025-05-28,S0013324,,,False,ディスプレイ広告
2025-05-28,S0013325,C000640,法人,True,DM
2025-05-28,S0013326,,,False,自然検索
2025-05-28,S0013327,,,False,ディスプレイ広告
2025-05-28,S0013328,C002248,個人,True,自然検索
2025-05-28,S0013329,C000588,個人,True,自然検索
2025-05-28,S0013330,C000456,個人,True,自然検索
2025-05-28,S0013331,C001500,個人事業主,True,検索広告
2025-05-28,S0013323,,,False,自然検索
2025-05-29,S0013366,C001074,個人,True,ダイレクト
2025-05-29,S0013367,,,False,ダイレクト
2025-05-29,S0013368,C001484,個人,True,自然検索
2025-05-29,S0013369,C001424,個人,True,ダイレクト
2025-05-29,S0013374,C002575,個人,True,自然検索
2025-05-29,S0013371,C000112,個人,True,検索広告
2025-05-29,S0013372,C001654,個人,True,検索広告
2025-05-29,S0013365,C002067,法人,True,自然検索
2025-05-29,S0013370,C001665,個人,True,DM
2025-05-29,S0013364,,,False,自然検索
2025-05-29,S0013373,C000462,個人,True,自然検索
2025-05-29,S0013362,C000526,個人,True,自然検索
2025-05-29,S0013361,C002796,個人,True,リターゲ
2025-05-29,S0013360,C002203,法人,True,DM
2025-05-29,S0013359,,,False,検索広告
2025-05-29,S0013358,,,False,自然検索
2025-05-29,S0013357,C001281,個人事業主,True,ダイレクト
2025-05-29,S0013356,C001346,個人,True,検索広告
2025-05-29,S0013355,,,False,自然検索
2025-05-29,S0013354,C000978,個人,True,リターゲ
2025-05-29,S0013353,,,False,リターゲ
2025-05-29,S0013363,,,False,自然検索
2025-05-30,S0013389,,,False,DM
2025-05-30,S0013390,,,False,検索広告
2025-05-30,S0013391,,,False,自然検索
2025-05-30,S0013392,C000286,法人,True,検索広告
2025-05-30,S0013393,C002471,個人,True,ディスプレイ広告
2025-05-30,S0013399,C002221,個人事業主,True,ディスプレイ広告
2025-05-30,S0013395,C002435,個人,True,検索広告
2025-05-30,S0013396,C000764,法人,True,DM
2025-05-30,S0013398,C001302,法人,True,ディスプレイ広告
2025-05-30,S0013388,C001914,法人,True,ダイレクト
2025-05-30,S0013394,C002004,法人,True,検索広告
2025-05-30,S0013387,,,False,検索広告
2025-05-30,S0013397,C001813,法人,True,ディスプレイ広告
2025-05-30,S0013385,,,False,検索広告
2025-05-30,S0013375,C000376,個人,True,DM
2025-05-30,S0013377,C000645,個人,True,リターゲ
2025-05-30,S0013378,,,False,検索広告
2025-05-30,S0013379,C001175,法人,True,検索広告
2025-05-30,S0013376,,,False,ダイレクト
2025-05-30,S0013381,,,False,自然検索
2025-05-30,S0013382,,,False,検索広告
2025-05-30,S0013383,,,False,自然検索
2025-05-30,S0013384,C001754,個人,True,ダイレクト
2025-05-30,S0013380,C002694,個人,True,自然検索
2025-05-30,S0013386,C001729,法人,True,ダイレクト
2025-05-31,S0013419,C002442,法人,True,リターゲ
2025-05-31,S0013410,C001093,法人,True,リターゲ
2025-05-31,S0013418,C002331,法人,True,ディスプレイ広告
2025-05-31,S0013417,,,False,自然検索
2025-05-31,S0013416,C001353,法人,True,自然検索
2025-05-31,S0013415,,,False,DM
2025-05-31,S0013414,C001108,個人事業主,True,リターゲ
2025-05-31,S0013413,,,False,検索広告
2025-05-31,S0013412,C001813,法人,True,自然検索
2025-05-31,S0013411,,,False,自然検索
2025-05-31,S0013409,,,False,ダイレクト
2025-05-31,S0013407,C000015,個人,True,検索広告
2025-05-31,S0013406,,,False,検索広告
2025-05-31,S0013405,,,False,自然検索
2025-05-31,S0013404,C000058,個人,True,自然検索
2025-05-31,S0013403,,,False,リターゲ
2025-05-31,S0013402,C001414,法人,True,ディスプレイ広告
2025-05-31,S0013401,C002208,個人事業主,True,検索広告
2025-05-31,S0013400,C000433,個人,True,ディスプレイ広告
2025-05-31,S0013408,C000720,個人,True,ダイレクト
2025-06-01,S0013435,,,False,自然検索
2025-06-01,S0013436,C000425,法人,True,自然検索
2025-06-01,S0013437,C002933,個人,True,検索広告
2025-06-01,S0013438,C001811,個人事業主,True,自然検索
2025-06-01,S0013439,C002427,個人,True,検索広告
2025-06-01,S0013443,,,False,リターゲ
2025-06-01,S0013441,,,False,検索広告
2025-06-01,S0013442,,,False,自然検索
2025-06-01,S0013444,C000432,個人事業主,True,検索広告
2025-06-01,S0013434,,,False,自然検索
2025-06-01,S0013440,C001417,法人,True,リターゲ
2025-06-01,S0013433,C000984,個人事業主,True,自然検索
2025-06-01,S0013420,C002575,個人,True,自然検索
2025-06-01,S0013431,C001165,個人,True,自然検索
2025-06-01,S0013432,C002234,法人,True,DM
2025-06-01,S0013421,,,False,検索広告
2025-06-01,S0013423,,,False,検索広告
2025-06-01,S0013424,C000498,個人,True,検索広告
2025-06-01,S0013425,C002935,個人,True,DM
2025-06-01,S0013422,,,False,自然検索
2025-06-01,S0013427,,,False,検索広告
2025-06-01,S0013428,C001079,法人,True,リターゲ
2025-06-01,S0013429,C000058,個人,True,検索広告
2025-06-01,S0013430,C001804,個人事業主,True,自然検索
2025-06-01,S0013426,,,False,自然検索
2025-06-02,S0013453,C002977,法人,True,ダイレクト
2025-06-02,S0013459,C002294,法人,True,自然検索
2025-06-02,S0013458,C002628,個人,True,ダイレクト
2025-06-02,S0013457,,,False,検索広告
2025-06-02,S0013456,,,False,ダイレクト
2025-06-02,S0013454,C000610,個人,True,自然検索
2025-06-02,S0013452,,,False,自然検索
2025-06-02,S0013455,,,False,自然検索
2025-06-02,S0013450,,,False,ディスプレイ広告
2025-06-02,S0013449,C001161,法人,True,自然検索
2025-06-02,S0013448,C002672,個人,True,DM
2025-06-02,S0013447,,,False,自然検索
2025-06-02,S0013446,,,False,ディスプレイ広告
2025-06-02,S0013445,,,False,自然検索
2025-06-02,S0013451,C001779,法人,True,リターゲ
2025-06-03,S0013481,,,False,自然検索
2025-06-03,S0013482,C000437,個人,True,ダイレクト
2025-06-03,S0013483,C002613,個人,True,ダイレクト
2025-06-03,S0013484,C002255,法人,True,自然検索
2025-06-03,S0013485,C001925,個人,True,ディスプレイ広告
2025-06-03,S0013486,C000417,個人,True,自然検索
2025-06-03,S0013487,C001679,個人,True,ディスプレイ広告
2025-06-03,S0013488,C001601,個人事業主,True,自然検索
2025-06-03,S0013491,C001522,法人,True,DM
2025-06-03,S0013490,,,False,自然検索
2025-06-03,S0013492,C001157,個人,True,ディスプレイ広告
2025-06-03,S0013493,C002892,法人,True,自然検索
2025-06-03,S0013494,C001198,法人,True,検索広告
2025-06-03,S0013495,,,False,自然検索
2025-06-03,S0013496,C001083,個人,True,リターゲ
2025-06-03,S0013480,C002267,個人,True,DM
2025-06-03,S0013489,C001345,個人,True,ダイレクト
2025-06-03,S0013479,,,False,自然検索
2025-06-03,S0013464,C000852,法人,True,リターゲ
2025-06-03,S0013477,C000268,個人,True,自然検索
2025-06-03,S0013460,C001975,法人,True,リターゲ
2025-06-03,S0013461,C001839,法人,True,ディスプレイ広告
2025-06-03,S0013462,,,False,ディスプレイ広告
2025-06-03,S0013478,C002628,個人,True,検索広告
2025-06-03,S0013465,C000864,法人,True,リターゲ
2025-06-03,S0013466,C001879,個人,True,自然検索
2025-06-03,S0013467,,,False,自然検索
2025-06-03,S0013468,,,False,ディスプレイ広告
2025-06-03,S0013463,C002188,個人,True,自然検索
2025-06-03,S0013470,C001648,法人,True,ダイレクト
2025-06-03,S0013471,,,False,自然検索
2025-06-03,S0013472,,,False,自然検索
2025-06-03,S0013473,C000467,個人,True,検索広告
2025-06-03,S0013474,,,False,リターゲ
2025-06-03,S0013475,C001710,個人事業主,True,リターゲ
2025-06-03,S0013476,,,False,自然検索
2025-06-03,S0013469,,,False,ダイレクト
2025-06-04,S0013511,,,False,自然検索
2025-06-04,S0013512,C000299,個人,True,ダイレクト
2025-06-04,S0013513,C001810,個人,True,DM
2025-06-04,S0013514,C002061,法人,True,リターゲ
2025-06-04,S0013515,,,False,自然検索
2025-06-04,S0013519,C001427,個人,True,検索広告
2025-06-04,S0013517,C000493,個人事業主,True,検索広告
2025-06-04,S0013518,,,False,自然検索
2025-06-04,S0013520,,,False,ダイレクト
2025-06-04,S0013510,,,False,リターゲ
2025-06-04,S0013516,C001464,法人,True,検索広告
